id,name,artist,key,mode,tempo,time_signature,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,analysis_url,preview_url
2JOXTg7PdMetphuHjckQHI,"Bach, JS / Orch. Marriner: Was mir behagt, ist nur die muntre Jagd, BWV 208: IX. Schafe können sicher weiden",Johann Sebastian Bach_Sir Neville Marriner_Academy of St. Martin in the Fields,10,1,162.136,3,277440,0.132,0.0652,-24.431,0.0459,0.956,0.927,0.111,0.175,https://api.spotify.com/v1/audio-analysis/2JOXTg7PdMetphuHjckQHI,https://p.scdn.co/mp3-preview/67a0d10cac982a11fe6b614d9402f368f518bde5?cid=d15799fa66d145678638eaacc0278873
6WK6PgqSgVfeMZNiYUajdc,"Serse, HWV 40, Act I Scene 1: Arioso ""Ombra mai fù""",George Frideric Handel_Andreas Scholl_Akademie für Alte Musik Berlin,4,1,109.212,4,183333,0.197,0.095,-23.482,0.0469,0.935,0.28,0.109,0.0425,https://api.spotify.com/v1/audio-analysis/6WK6PgqSgVfeMZNiYUajdc,https://p.scdn.co/mp3-preview/c5fed485dad5ca64546d6151ba88464fbf8ca74f?cid=d15799fa66d145678638eaacc0278873
6cuExJ54jZQbBnL56jWLiy,Prenatal Hunters - Floex Revision,Floex,0,1,109.948,4,337091,0.626,0.362,-14.892,0.0479,0.216,0.867,0.681,0.107,https://api.spotify.com/v1/audio-analysis/6cuExJ54jZQbBnL56jWLiy,https://p.scdn.co/mp3-preview/6188947c3732d7b93f78c8d10d8329d3f4328a67?cid=d15799fa66d145678638eaacc0278873
3cRhEKKdYOTT7N1oU9esCL,Cave Of The Totems,Floex,10,0,160.074,4,221229,0.463,0.346,-17.927,0.0417,0.851,0.849,0.0817,0.0584,https://api.spotify.com/v1/audio-analysis/3cRhEKKdYOTT7N1oU9esCL,https://p.scdn.co/mp3-preview/b8e895f34556ac939a39d5f4102456c1b52a9c29?cid=d15799fa66d145678638eaacc0278873
2AELI0j3NTlYqZj4CGVLkZ,Mostri,Les Enfants,10,1,86.798,3,211203,0.546,0.481,-8.466,0.0345,0.031,0.000159,0.0751,0.52,https://api.spotify.com/v1/audio-analysis/2AELI0j3NTlYqZj4CGVLkZ,https://p.scdn.co/mp3-preview/b29a48e97d243c61444e7f4c03f5ad2b67335dbb?cid=d15799fa66d145678638eaacc0278873
5E8VRm8mdcFQwo0LCNtmWt,Fields Of Gold,Sting,7,1,105.761,4,230200,0.641,0.239,-19.082,0.0336,0.202,0.0218,0.957,0.243,https://api.spotify.com/v1/audio-analysis/5E8VRm8mdcFQwo0LCNtmWt,
1QxmKMggKPykokcwBYvjso,Everything in Its Right Place,Brad Mehldau Trio,8,1,127.204,5,415440,0.497,0.317,-15.774,0.0332,0.828,0.881,0.107,0.17,https://api.spotify.com/v1/audio-analysis/1QxmKMggKPykokcwBYvjso,https://p.scdn.co/mp3-preview/da922799320c35ccdb323c6839a29d0ccf441999?cid=d15799fa66d145678638eaacc0278873
6KuGO4LFuJEzleW2uWryMK,Wednesday (Is The New Friday),Floex_Tom Hodge_Prague Radio Symphony Orchestra,10,1,130.019,5,341253,0.602,0.556,-11.19,0.0326,0.353,0.892,0.113,0.218,https://api.spotify.com/v1/audio-analysis/6KuGO4LFuJEzleW2uWryMK,
3C3ZfMwFPTsa3tIPKzQHmo,Casanova,Floex,11,0,95.002,5,350560,0.559,0.948,-6.734,0.0328,0.0179,0.934,0.0538,0.261,https://api.spotify.com/v1/audio-analysis/3C3ZfMwFPTsa3tIPKzQHmo,https://p.scdn.co/mp3-preview/0f4aa74bec4eebbb55f8712434edcbcf15315bb1?cid=d15799fa66d145678638eaacc0278873
2yV4JhsErpxKB8bY5z19Ok,The Glasshouse with Butterfly - Orbital Remix,Floex_Tomáš Dvořák_Orbital,0,1,119.994,4,478827,0.735,0.419,-12.753,0.0418,0.269,0.909,0.106,0.135,https://api.spotify.com/v1/audio-analysis/2yV4JhsErpxKB8bY5z19Ok,https://p.scdn.co/mp3-preview/f619db6464a1a9b88bc273531c3620d2357b7043?cid=d15799fa66d145678638eaacc0278873
0MdYpVCReO64wUby865rTx,Monkey Bath,Floex,7,1,119.935,4,214426,0.436,0.19,-17.59,0.0351,0.96,0.873,0.141,0.0394,https://api.spotify.com/v1/audio-analysis/0MdYpVCReO64wUby865rTx,https://p.scdn.co/mp3-preview/9cae8dc2c8d8fc22d41d1c2e7eee2c0b50f73e2b?cid=d15799fa66d145678638eaacc0278873
1K2TOggqNGTUs6OwI0MxXf,Isole,Les Enfants,9,1,132.932,4,197000,0.412,0.576,-9.72,0.257,0.306,5.59e-05,0.081,0.238,https://api.spotify.com/v1/audio-analysis/1K2TOggqNGTUs6OwI0MxXf,https://p.scdn.co/mp3-preview/276111f0873e9ce17d52a4abbe466590edbcb90f?cid=d15799fa66d145678638eaacc0278873
3sSEDCViPLDfsVsYHuTKTq,Se telefonando,Delta V,9,1,132.276,4,252613,0.53,0.581,-7.999,0.0302,0.00416,0.0677,0.112,0.123,https://api.spotify.com/v1/audio-analysis/3sSEDCViPLDfsVsYHuTKTq,https://p.scdn.co/mp3-preview/2d0dfbc582305a249110f9b7cdc1ba2ce878f217?cid=d15799fa66d145678638eaacc0278873
4A1VmZQ2rdCS07En1TLDNb,Adams: Hallelujah Junction: 1st Movement,John Adams_Nicolas Hodges_Rolf Hind,8,1,115.509,4,429933,0.525,0.144,-22.617,0.0349,0.984,0.89,0.186,0.321,https://api.spotify.com/v1/audio-analysis/4A1VmZQ2rdCS07En1TLDNb,https://p.scdn.co/mp3-preview/4d09cb0ff1f2d0982290b64883df3fb4de15b8bf?cid=d15799fa66d145678638eaacc0278873
4lJpy10HgdXwVmetgwjGkH,Attenti al lupo,Lucio Dalla,0,1,107.093,4,260200,0.871,0.682,-7.906,0.0349,0.701,0,0.132,0.938,https://api.spotify.com/v1/audio-analysis/4lJpy10HgdXwVmetgwjGkH,https://p.scdn.co/mp3-preview/b6b5b8a7a7cc549bc66adf89b111e0d0846cf78c?cid=d15799fa66d145678638eaacc0278873
7aSvPfoqiM0zwPqupLGaHd,BOY,Charlie Puth,1,1,93.009,4,263413,0.725,0.77,-6.24,0.0539,0.149,2.17e-05,0.0641,0.647,https://api.spotify.com/v1/audio-analysis/7aSvPfoqiM0zwPqupLGaHd,https://p.scdn.co/mp3-preview/9a0489240852cb23a40e7e2d5f467db2d7a45fdf?cid=d15799fa66d145678638eaacc0278873
6BmzbaB08O0FjHXeS0cR5b,Dancing In The Moonlight (It's Caught Me In It's Spotlight),Thin Lizzy,4,0,145.187,4,204653,0.671,0.461,-13.874,0.13,0.00755,0,0.103,0.784,https://api.spotify.com/v1/audio-analysis/6BmzbaB08O0FjHXeS0cR5b,
5orygsZ5Ga0jEOvftsXqw2,The Seeker - Edit,The Who,2,1,177.477,4,190373,0.318,0.657,-11.829,0.0358,0.101,3.01e-06,0.144,0.753,https://api.spotify.com/v1/audio-analysis/5orygsZ5Ga0jEOvftsXqw2,
2AX5E86cn9n2dgioZEjirI,Golden Brown,The Stranglers,6,1,93.764,3,206760,0.562,0.383,-15.474,0.0304,0.143,0.124,0.138,0.599,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,https://p.scdn.co/mp3-preview/44d0471c8546a080eebb2fd3643a32adde9614ff?cid=d15799fa66d145678638eaacc0278873
0YPQrYH0kw6hIl7r6qe28K,Azure,Tineidae,4,0,75.516,1,265426,0.174,0.436,-10.874,0.0351,0.00104,0.857,0.0924,0.0352,https://api.spotify.com/v1/audio-analysis/0YPQrYH0kw6hIl7r6qe28K,https://p.scdn.co/mp3-preview/0046fcc3bff368474f37a73129affb1bff6d05fd?cid=d15799fa66d145678638eaacc0278873
4LloVtxNZpeh7q7xdi1DQc,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,5,1,173.509,4,263573,0.315,0.296,-13.262,0.0315,0.771,0,0.702,0.435,https://api.spotify.com/v1/audio-analysis/4LloVtxNZpeh7q7xdi1DQc,https://p.scdn.co/mp3-preview/b76b697968014aa1e6b558fd4d2bd962dcf84ae3?cid=d15799fa66d145678638eaacc0278873
1c9dnQbOzw01ID7X2IsYOE,Slave To Love,Bryan Ferry,2,1,147.544,4,266333,0.661,0.818,-5.9,0.0291,0.182,0.000995,0.0527,0.79,https://api.spotify.com/v1/audio-analysis/1c9dnQbOzw01ID7X2IsYOE,
7iWIdiJlKvJ4PjFYVrWLUU,Avalon,Roxy Music,0,1,136.67,4,256840,0.759,0.563,-8.643,0.0338,0.699,0.619,0.144,0.86,https://api.spotify.com/v1/audio-analysis/7iWIdiJlKvJ4PjFYVrWLUU,
4iKU4J0AjDeDXOCgpuol0C,Angela (Theme From Taxi),Bob James,8,1,139.38,4,345160,0.671,0.295,-16.67,0.0385,0.684,0.755,0.11,0.643,https://api.spotify.com/v1/audio-analysis/4iKU4J0AjDeDXOCgpuol0C,https://p.scdn.co/mp3-preview/7b5d6a656035f6ac667cdaac4a6e655a9a951eed?cid=d15799fa66d145678638eaacc0278873
233bjhYAXCD7Gz8yULfXq6,Someone's Watching,Dave Weckl Band,1,1,110.013,4,325893,0.472,0.272,-16.617,0.0289,0.327,0.373,0.085,0.147,https://api.spotify.com/v1/audio-analysis/233bjhYAXCD7Gz8yULfXq6,
0Inhbr4IOTcKOKlLEn62sG,Song For Claire,Dave Weckl Band,8,1,147.402,4,395160,0.593,0.0892,-24.322,0.0299,0.689,0.838,0.0613,0.257,https://api.spotify.com/v1/audio-analysis/0Inhbr4IOTcKOKlLEn62sG,
2BeDIDyNjAcb6QaQ3NISoi,Helen's song,George Cables,7,1,92.352,4,394467,0.541,0.398,-14.77,0.0437,0.287,0.789,0.13,0.296,https://api.spotify.com/v1/audio-analysis/2BeDIDyNjAcb6QaQ3NISoi,https://p.scdn.co/mp3-preview/6490106dbd6a958ba05eae5f61095aa889f7f70b?cid=d15799fa66d145678638eaacc0278873
7bTAOlUy7yjyBCfVMQQIaA,Mae's House,Alec Holowka,0,1,170.046,4,282353,0.585,0.26,-20.294,0.0541,0.919,0.882,0.115,0.562,https://api.spotify.com/v1/audio-analysis/7bTAOlUy7yjyBCfVMQQIaA,https://p.scdn.co/mp3-preview/0437e81af2862689895eb9cfe269496ee1bb3dfd?cid=d15799fa66d145678638eaacc0278873
4qYRELRNwgO4peqlZVJ9TS,Cycles,Alec Holowka,4,1,119.971,4,70114,0.511,0.716,-10.409,0.035,8.26e-05,0.872,0.136,0.581,https://api.spotify.com/v1/audio-analysis/4qYRELRNwgO4peqlZVJ9TS,https://p.scdn.co/mp3-preview/777320c21b7cd1ef155c53f9676197a83dc8c2b2?cid=d15799fa66d145678638eaacc0278873
0TiR1iiV1a7cWcCKsPwadt,Everytime,Louis Cole,1,1,76.989,4,170649,0.578,0.331,-17.15,0.0328,0.965,0.898,0.113,0.37,https://api.spotify.com/v1/audio-analysis/0TiR1iiV1a7cWcCKsPwadt,https://p.scdn.co/mp3-preview/ae8b745b62cca4b3ba6da3df51742b7ba249ad8d?cid=d15799fa66d145678638eaacc0278873
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,10cc,4,1,133.738,4,366640,0.404,0.523,-15.7,0.0575,0.685,0.000498,0.282,0.164,https://api.spotify.com/v1/audio-analysis/5HQEmiV2lKnSO6qa2fsR7x,
0HdcunWW5FsRqKr3lwJOIo,Follow You Follow Me - Remastered 2007,Genesis,7,1,93.559,4,240991,0.531,0.747,-9.368,0.0344,0.146,0.0722,0.07,0.761,https://api.spotify.com/v1/audio-analysis/0HdcunWW5FsRqKr3lwJOIo,
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,Eric Clapton,7,1,95.542,4,225027,0.572,0.214,-15.625,0.0293,0.649,0.129,0.125,0.485,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,
0WOH3hD4pIw9YyTsiZFZ5j,Rock n Roll Best Friends,TWRP,7,1,119.968,4,205077,0.664,0.839,-7.882,0.0377,0.000462,0.0267,0.337,0.58,https://api.spotify.com/v1/audio-analysis/0WOH3hD4pIw9YyTsiZFZ5j,
3BcEpBfEx2mOyCSJWIHSvu,Spoiler - Original Mix,Hyper,5,1,179.893,4,272000,0.424,0.797,-2.321,0.0577,0.000969,0.841,0.234,0.223,https://api.spotify.com/v1/audio-analysis/3BcEpBfEx2mOyCSJWIHSvu,https://p.scdn.co/mp3-preview/0d48d83e01b7826f74bf4bfb22309f3b23ac9b04?cid=d15799fa66d145678638eaacc0278873
4COR2ZPEyUn0lsbAouRWxA,Bfg Division,Mick Gordon,7,1,116.292,3,506763,0.284,0.722,-8.284,0.0559,0.00461,0.873,0.163,0.0383,https://api.spotify.com/v1/audio-analysis/4COR2ZPEyUn0lsbAouRWxA,https://p.scdn.co/mp3-preview/e22ea14efaa50cde769689ee485370ebeb4e7d01?cid=d15799fa66d145678638eaacc0278873
51vOZQuGnqPXfU5VbTZqZb,call the police,LCD Soundsystem,2,1,151.011,4,418773,0.375,0.728,-6.475,0.0442,9.62e-05,0.00411,0.0781,0.344,https://api.spotify.com/v1/audio-analysis/51vOZQuGnqPXfU5VbTZqZb,https://p.scdn.co/mp3-preview/f0b86fd2c40f95ef5dd85907c339ed1e9cca90c3?cid=d15799fa66d145678638eaacc0278873
6Cp1LNb26iMtPT7JTtEZyD,Our Way to Fall,Yo La Tengo,0,1,78.282,4,258427,0.564,0.237,-14.653,0.0319,0.716,0.765,0.0968,0.553,https://api.spotify.com/v1/audio-analysis/6Cp1LNb26iMtPT7JTtEZyD,
2Ud3deeqLAG988pfW0Kwcl,All My Friends,LCD Soundsystem,2,1,142.584,4,462267,0.701,0.788,-5.611,0.0425,0.148,0.625,0.0977,0.795,https://api.spotify.com/v1/audio-analysis/2Ud3deeqLAG988pfW0Kwcl,https://p.scdn.co/mp3-preview/7eb35cfe0d60a502a9043b799725b4cf9a43d7f8?cid=d15799fa66d145678638eaacc0278873
1yAldIvjyQQ6gU5TMNTJNo,tonite,LCD Soundsystem,2,1,121.102,4,347347,0.767,0.787,-8.28,0.0566,0.0678,0.00509,0.43,0.839,https://api.spotify.com/v1/audio-analysis/1yAldIvjyQQ6gU5TMNTJNo,https://p.scdn.co/mp3-preview/16b1aa50c6406cb2e568c36ed5c4430d0eae8b79?cid=d15799fa66d145678638eaacc0278873
53PkA8aXiwH4ppa0V0iO7o,oh baby,LCD Soundsystem,5,1,169.442,4,349693,0.58,0.622,-12.005,0.0352,0.0192,0.653,0.648,0.781,https://api.spotify.com/v1/audio-analysis/53PkA8aXiwH4ppa0V0iO7o,https://p.scdn.co/mp3-preview/3ba983d6ae76aa038136dd33d9de44865242350c?cid=d15799fa66d145678638eaacc0278873
6Aup517Df1qvsSaAYnwwI8,Night,Louis Cole,7,1,80.967,3,307200,0.131,0.18,-15.581,0.0413,0.983,0.841,0.0953,0.06,https://api.spotify.com/v1/audio-analysis/6Aup517Df1qvsSaAYnwwI8,https://p.scdn.co/mp3-preview/67326b3c2c6fe024aac94f725991e004005cb3e4?cid=d15799fa66d145678638eaacc0278873
5PyXm54zAI34wONEEtVBjZ,Things,Louis Cole,1,1,128.041,4,288750,0.513,0.479,-10.799,0.0362,0.25,0.706,0.168,0.282,https://api.spotify.com/v1/audio-analysis/5PyXm54zAI34wONEEtVBjZ,https://p.scdn.co/mp3-preview/8706a1a17fc9008e28aec0b01851305edef7ace1?cid=d15799fa66d145678638eaacc0278873
7d2K61ZOfpP1BfxseEUKAO,On Ice,Michael Nau,4,1,116.473,4,167176,0.685,0.589,-8.801,0.0288,0.276,0.33,0.133,0.961,https://api.spotify.com/v1/audio-analysis/7d2K61ZOfpP1BfxseEUKAO,https://p.scdn.co/mp3-preview/1442d36b77b73a7f106c6c86928b6e747ebdd9da?cid=d15799fa66d145678638eaacc0278873
0R9pry9kx9vAgwygHCUywR,Body Love,IDER,8,0,142.585,1,221684,0.768,0.256,-13.998,0.0606,0.9,0.00089,0.1,0.242,https://api.spotify.com/v1/audio-analysis/0R9pry9kx9vAgwygHCUywR,
2x7uVQ4dR88YIer6KKW8f3,Anywhere Anyone - Remastered,Dntel,8,1,90.024,4,277453,0.43,0.567,-8.113,0.0572,0.76,0.377,0.143,0.266,https://api.spotify.com/v1/audio-analysis/2x7uVQ4dR88YIer6KKW8f3,
3zwsIbVvb4gESO7n5qD4Im,Crash Into Me,Scary Pockets_Julia Nunes,6,0,107.77,4,186654,0.663,0.616,-10.389,0.0672,0.0221,0.000236,0.363,0.326,https://api.spotify.com/v1/audio-analysis/3zwsIbVvb4gESO7n5qD4Im,
6wBdD70Pz6YmuT1QYX0fZM,Pure Imagination,Scary Pockets_Sam Gendel,0,0,160.478,4,124993,0.677,0.581,-12.711,0.0529,0.806,0.828,0.149,0.691,https://api.spotify.com/v1/audio-analysis/6wBdD70Pz6YmuT1QYX0fZM,
0YP6KemCZtYK6h91lPBbKQ,2x5: I. Fast,Steve Reich_Mats Bergström_Johan Liljedahl_Svante Henryson_Magnus Persson_Jonas Ostholm,3,1,171.992,3,612387,0.585,0.617,-10.222,0.0386,0.657,0.711,0.302,0.877,https://api.spotify.com/v1/audio-analysis/0YP6KemCZtYK6h91lPBbKQ,https://p.scdn.co/mp3-preview/a919465ed6ab8f1d1d766d16fbb76ec750d4d14e?cid=d15799fa66d145678638eaacc0278873
6ZMugkhnWQBd3pjKLi4tdA,Godspeed Remix (Nagoya Guitars remix),Steve Reich_Mats Bergström,2,0,111.47,4,293400,0.633,0.447,-13.119,0.0641,0.573,0.858,0.0845,0.48,https://api.spotify.com/v1/audio-analysis/6ZMugkhnWQBd3pjKLi4tdA,https://p.scdn.co/mp3-preview/cd7a643ff79a00977e12f938932b9c2c14503af2?cid=d15799fa66d145678638eaacc0278873
3h64C58s1P6WsNu7ZMa0QY,Electric Counterpoint: III. Fast,Steve Reich_Mats Bergström,4,0,192.968,3,269093,0.225,0.537,-13.602,0.0422,0.981,0.875,0.0922,0.591,https://api.spotify.com/v1/audio-analysis/3h64C58s1P6WsNu7ZMa0QY,https://p.scdn.co/mp3-preview/3d3508e0951b86384b69f5ad4711dfd703765b4e?cid=d15799fa66d145678638eaacc0278873
6QQghUjNkVPM8tfFVif43I,Eight Lines - Octet; 1979,Steve Reich_Bang On A Can All-Stars_Brad Lubman,6,1,91.827,5,1056133,0.309,0.386,-17.234,0.0376,0.906,0.305,0.225,0.89,https://api.spotify.com/v1/audio-analysis/6QQghUjNkVPM8tfFVif43I,https://p.scdn.co/mp3-preview/f11ff7a6496fa0ccf8837364646f1052af7be005?cid=d15799fa66d145678638eaacc0278873
27ZMKKoU2CR94CsnzOwoUB,Six Pianos,Steve Reich_Carsten Cording,11,0,192.008,4,1296000,0.504,0.473,-20.091,0.0571,0.993,0.809,0.261,0.7,https://api.spotify.com/v1/audio-analysis/27ZMKKoU2CR94CsnzOwoUB,https://p.scdn.co/mp3-preview/ef6cab9d82d75739e7fce9b8bab212b619788cc0?cid=d15799fa66d145678638eaacc0278873
40KmEl9RQwl6uvkvKEu92p,New York Counterpoint: II. Slow,Steve Reich_Roland Diry,6,0,90.91,3,160413,0.414,0.133,-17.857,0.0443,0.993,0.755,0.213,0.167,https://api.spotify.com/v1/audio-analysis/40KmEl9RQwl6uvkvKEu92p,https://p.scdn.co/mp3-preview/e064968b78081be7a53b9071b5e1a1279b6244af?cid=d15799fa66d145678638eaacc0278873
5Npe8JinGjnqjWGV44RduA,Roads,Westerman,10,1,90.977,4,193573,0.711,0.302,-15.507,0.0359,0.92,0.708,0.102,0.469,https://api.spotify.com/v1/audio-analysis/5Npe8JinGjnqjWGV44RduA,
7aAwYKKfJVKmOiYAeQHGz9,Go Gladly Into The Earth,James Holden_The Animal Spirits,4,0,153.709,3,352000,0.261,0.557,-11.242,0.028,0.474,0.936,0.181,0.504,https://api.spotify.com/v1/audio-analysis/7aAwYKKfJVKmOiYAeQHGz9,
6wCzw5IqESBnDNCA3dNjky,Each Moment Like The First,James Holden_The Animal Spirits,10,0,179.997,4,297040,0.388,0.776,-9.315,0.0368,0.000968,0.848,0.303,0.88,https://api.spotify.com/v1/audio-analysis/6wCzw5IqESBnDNCA3dNjky,
4JiDOmbJiV30RtE6msZgxF,Small Memory,Jon Hopkins,1,1,0,0,100947,0,0.00834,-23.201,0,0.993,0.936,0.195,0,https://api.spotify.com/v1/audio-analysis/4JiDOmbJiV30RtE6msZgxF,
4WNoXvgBHZPWE8aCc6om3p,Light Through The Veins,Jon Hopkins,1,0,126.988,4,558493,0.448,0.67,-12.782,0.0307,0.289,0.943,0.122,0.0531,https://api.spotify.com/v1/audio-analysis/4WNoXvgBHZPWE8aCc6om3p,
7qvNI1sxRWCfIr2sKIGwi1,The Wider Sun,Jon Hopkins,3,1,134.84,5,154933,0.152,0.214,-17.417,0.0335,0.892,0.883,0.126,0.0385,https://api.spotify.com/v1/audio-analysis/7qvNI1sxRWCfIr2sKIGwi1,
1WOxGNutRwrbik8BA5f2AY,Immunity,Jon Hopkins,7,1,139.878,4,596773,0.434,0.305,-18.173,0.0364,0.892,0.942,0.111,0.0594,https://api.spotify.com/v1/audio-analysis/1WOxGNutRwrbik8BA5f2AY,https://p.scdn.co/mp3-preview/4e7d84368ac675b666947acff57e2ef913e67b20?cid=d15799fa66d145678638eaacc0278873
39RpElgUqfX7XByAfUZGpg,Sun Harmonics,Jon Hopkins,7,1,118.007,4,714093,0.668,0.454,-18.313,0.0501,0.22,0.921,0.1,0.0656,https://api.spotify.com/v1/audio-analysis/39RpElgUqfX7XByAfUZGpg,https://p.scdn.co/mp3-preview/62f97f55f57e96014c11d9c81e8a2f3836f8054c?cid=d15799fa66d145678638eaacc0278873
3YvlSagN4RuLEHcA6cgvLZ,Aamu,Värttinä,4,1,162.588,3,280240,0.425,0.217,-12.471,0.0309,0.83,1.82e-06,0.342,0.492,https://api.spotify.com/v1/audio-analysis/3YvlSagN4RuLEHcA6cgvLZ,https://p.scdn.co/mp3-preview/8d9a3eae742f95f47b8df95ac569f6e6fa9a5f2c?cid=d15799fa66d145678638eaacc0278873
6F3qCHHZzqkAUHfv989dgm,Mieleni Alenevi,Värttinä,10,1,209.865,5,177333,0.316,0.438,-10.247,0.0911,0.828,0.000338,0.194,0.2,https://api.spotify.com/v1/audio-analysis/6F3qCHHZzqkAUHfv989dgm,https://p.scdn.co/mp3-preview/543aaf7f64b30601f966bba7dc00028b2981911e?cid=d15799fa66d145678638eaacc0278873
2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,LCD Soundsystem,11,1,98.004,4,536471,0.739,0.611,-9.829,0.0622,0.00557,0.725,0.04,0.794,https://api.spotify.com/v1/audio-analysis/2cmRpmO04TLaKPzmAzySYZ,https://p.scdn.co/mp3-preview/f66d555e43408c98cc7d63601559e274822092ad?cid=d15799fa66d145678638eaacc0278873
511TwppT6burA7VhqkfcYs,Call Me When I'm Breathing Again,William Tyler,5,1,128.671,4,180747,0.595,0.223,-11.406,0.0365,0.931,0.65,0.123,0.209,https://api.spotify.com/v1/audio-analysis/511TwppT6burA7VhqkfcYs,
70GeFg0Hy8uvIoujccyWgz,Poly,Daphni,2,1,174.607,3,138371,0.115,0.212,-16.123,0.0312,0.836,0.89,0.112,0.0382,https://api.spotify.com/v1/audio-analysis/70GeFg0Hy8uvIoujccyWgz,https://p.scdn.co/mp3-preview/967b546e2ccac38dfca047252f0d1dc10a00e13b?cid=d15799fa66d145678638eaacc0278873
5OqZ6MKaYhQctMfLYZUqEz,Ruins,Jim Copperthwaite,8,1,93.946,4,313107,0.453,0.142,-20.009,0.031,0.955,0.612,0.0789,0.0382,https://api.spotify.com/v1/audio-analysis/5OqZ6MKaYhQctMfLYZUqEz,https://p.scdn.co/mp3-preview/02926aaeead78ec72c0395ebe11c8ed1eedbeede?cid=d15799fa66d145678638eaacc0278873
6U3nO8BYsdzxijDpAZZtjg,Lush Intrinsic (2009),Keith Kirchoff,5,1,190.589,3,614880,0.283,0.484,-12.795,0.0424,0.93,0.903,0.0755,0.136,https://api.spotify.com/v1/audio-analysis/6U3nO8BYsdzxijDpAZZtjg,https://p.scdn.co/mp3-preview/e60859a36cd486adfad5f5dfa9ce6202433fa583?cid=d15799fa66d145678638eaacc0278873
5MXY8QcpIEVWTxuIwVC7Tn,Oktober,Bersarin Quartett,9,0,145.019,4,388755,0.426,0.456,-9.78,0.0324,0.404,0.842,0.104,0.212,https://api.spotify.com/v1/audio-analysis/5MXY8QcpIEVWTxuIwVC7Tn,
3wrbfEUlh8wU5kDZ6SgeiM,Owl Beach II,Yppah,2,0,123.99,4,336400,0.551,0.802,-6.291,0.0276,0.000211,0.889,0.23,0.549,https://api.spotify.com/v1/audio-analysis/3wrbfEUlh8wU5kDZ6SgeiM,https://p.scdn.co/mp3-preview/177b8e1931bc7c66233dd83eb5ea3edb2cf74940?cid=d15799fa66d145678638eaacc0278873
01ioripwTBirIEDAt94kwA,Where Your Mind Wants To Go,Blonde Redhead_Ludovico Einaudi,7,0,104.993,4,388892,0.659,0.586,-7.282,0.0253,0.733,0.698,0.198,0.647,https://api.spotify.com/v1/audio-analysis/01ioripwTBirIEDAt94kwA,https://p.scdn.co/mp3-preview/56304e9bb4489343825352a8be885443c381ba50?cid=d15799fa66d145678638eaacc0278873
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,5,1,128.433,4,280000,0.776,0.763,-8.124,0.0534,0.182,0.00647,0.077,0.82,https://api.spotify.com/v1/audio-analysis/0qxYx4F3vm1AOnfux6dDxP,https://p.scdn.co/mp3-preview/6a17ed2e1ee8d45a933c4a86dd268ba8f12299a4?cid=d15799fa66d145678638eaacc0278873
5YZ1S9UfTHUxuIF3eTIGGf,Abandon Window,Jon Hopkins,6,1,127.614,4,297493,0.169,0.187,-25.116,0.0484,0.82,0.804,0.0974,0.136,https://api.spotify.com/v1/audio-analysis/5YZ1S9UfTHUxuIF3eTIGGf,https://p.scdn.co/mp3-preview/274c0146609d6f778c8b9f4577b343d89c3a074e?cid=d15799fa66d145678638eaacc0278873
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,9,1,96.063,4,302760,0.889,0.818,-4.639,0.253,0.47,0,0.179,0.782,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,https://p.scdn.co/mp3-preview/bf2e9935d13f644f3e1386cd3a3f33109f80d3dd?cid=d15799fa66d145678638eaacc0278873
4lU4ybHWtckTyXQbrGgciC,Dew,Polynation,2,1,93.988,4,372618,0.493,0.804,-8.645,0.0299,0.168,0.924,0.0608,0.0358,https://api.spotify.com/v1/audio-analysis/4lU4ybHWtckTyXQbrGgciC,
0QbGNUAPEcZ9aVS8qjuyjS,City Boy,Judd Greenstein_Now Ensemble,6,0,114.86,4,675395,0.37,0.398,-11.705,0.0337,0.959,0.905,0.134,0.27,https://api.spotify.com/v1/audio-analysis/0QbGNUAPEcZ9aVS8qjuyjS,https://p.scdn.co/mp3-preview/b8aedd8098c8cde2f6bdea88f3d61538bb9278ab?cid=d15799fa66d145678638eaacc0278873
47zJkJXEO7qF1vHoTfteYy,Sailing on the Wind,Vincent Diamante,0,1,112.1,4,450468,0.25,0.23,-16.262,0.04,0.982,0.913,0.128,0.0975,https://api.spotify.com/v1/audio-analysis/47zJkJXEO7qF1vHoTfteYy,
2dm2qvaPLPvKydVFCVV01D,The One-Two Quickstep Lighthouse Keeper,Disasterpeace_Hyperduck Soundworks,11,1,162.035,4,311496,0.364,0.674,-11.941,0.0558,0.507,0.885,0.128,0.0659,https://api.spotify.com/v1/audio-analysis/2dm2qvaPLPvKydVFCVV01D,
